"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
15 Dec 2017 14:56:42.200,-232184.418543,-314381.535181,-97722.516492,0.782252,-0.534688,-0.243284
15 Dec 2017 14:57:42.000,-232137.637279,-314413.506124,-97737.063815,0.782338,-0.534574,-0.243249
15 Dec 2017 14:58:42.000,-232090.694389,-314445.577118,-97751.657672,0.782425,-0.534459,-0.243213
15 Dec 2017 14:59:42.000,-232043.746326,-314477.641222,-97766.249404,0.782511,-0.534344,-0.243178
15 Dec 2017 15:00:42.000,-231996.793090,-314509.698436,-97780.839013,0.782597,-0.534229,-0.243142
15 Dec 2017 15:01:42.000,-231949.834683,-314541.748761,-97795.426496,0.782683,-0.534115,-0.243107
15 Dec 2017 15:02:42.000,-231902.871105,-314573.792195,-97810.011856,0.782769,-0.534000,-0.243072
15 Dec 2017 15:03:42.000,-231855.902358,-314605.828737,-97824.595090,0.782856,-0.533885,-0.243036
15 Dec 2017 15:04:42.000,-231808.928444,-314637.858387,-97839.176198,0.782942,-0.533770,-0.243001
15 Dec 2017 15:05:42.000,-231761.949362,-314669.881144,-97853.755181,0.783028,-0.533655,-0.242965
15 Dec 2017 15:06:42.000,-231714.965114,-314701.897008,-97868.332039,0.783114,-0.533540,-0.242930
15 Dec 2017 15:07:42.000,-231667.975702,-314733.905978,-97882.906770,0.783200,-0.533425,-0.242894
15 Dec 2017 15:08:42.000,-231620.981126,-314765.908054,-97897.479374,0.783286,-0.533310,-0.242859
15 Dec 2017 15:09:42.000,-231573.981388,-314797.903234,-97912.049852,0.783372,-0.533196,-0.242824
15 Dec 2017 15:10:42.000,-231526.976488,-314829.891519,-97926.618202,0.783458,-0.533081,-0.242788
15 Dec 2017 15:11:42.000,-231479.966428,-314861.872907,-97941.184425,0.783544,-0.532966,-0.242753
15 Dec 2017 15:12:42.000,-231432.951208,-314893.847398,-97955.748521,0.783630,-0.532851,-0.242717
15 Dec 2017 15:13:42.000,-231385.930831,-314925.814991,-97970.310488,0.783716,-0.532736,-0.242682
15 Dec 2017 15:14:42.000,-231338.905296,-314957.775686,-97984.870327,0.783802,-0.532621,-0.242646
15 Dec 2017 15:15:42.000,-231291.874606,-314989.729482,-97999.428037,0.783888,-0.532506,-0.242611
15 Dec 2017 15:16:42.000,-231244.838761,-315021.676378,-98013.983619,0.783974,-0.532391,-0.242575
15 Dec 2017 15:17:42.000,-231197.797762,-315053.616374,-98028.537071,0.784060,-0.532276,-0.242540
15 Dec 2017 15:18:42.000,-231150.751611,-315085.549470,-98043.088394,0.784145,-0.532161,-0.242504
15 Dec 2017 15:19:42.000,-231103.700308,-315117.475664,-98057.637587,0.784231,-0.532046,-0.242469
15 Dec 2017 15:20:42.000,-231056.643855,-315149.394956,-98072.184650,0.784317,-0.531931,-0.242433
15 Dec 2017 15:21:42.000,-231009.582253,-315181.307345,-98086.729583,0.784403,-0.531816,-0.242398
15 Dec 2017 15:22:42.000,-230962.515503,-315213.212831,-98101.272385,0.784489,-0.531701,-0.242362
15 Dec 2017 15:23:42.000,-230915.443606,-315245.111413,-98115.813056,0.784575,-0.531585,-0.242327
15 Dec 2017 15:24:42.000,-230868.366562,-315277.003090,-98130.351596,0.784660,-0.531470,-0.242291
15 Dec 2017 15:25:42.000,-230821.284374,-315308.887862,-98144.888004,0.784746,-0.531355,-0.242256
15 Dec 2017 15:26:42.000,-230774.197043,-315340.765729,-98159.422280,0.784832,-0.531240,-0.242220
15 Dec 2017 15:27:42.000,-230727.104569,-315372.636689,-98173.954425,0.784917,-0.531125,-0.242185
15 Dec 2017 15:28:42.000,-230680.006953,-315404.500741,-98188.484436,0.785003,-0.531010,-0.242149
15 Dec 2017 15:29:42.000,-230632.904197,-315436.357887,-98203.012315,0.785089,-0.530895,-0.242114
15 Dec 2017 15:30:42.000,-230585.796302,-315468.208124,-98217.538061,0.785174,-0.530780,-0.242078
15 Dec 2017 15:31:42.000,-230538.683269,-315500.051452,-98232.061674,0.785260,-0.530665,-0.242042
15 Dec 2017 15:32:42.000,-230491.565099,-315531.887870,-98246.583153,0.785346,-0.530549,-0.242007
15 Dec 2017 15:33:42.000,-230444.441792,-315563.717378,-98261.102498,0.785431,-0.530434,-0.241971
15 Dec 2017 15:34:42.000,-230397.313351,-315595.539976,-98275.619709,0.785517,-0.530319,-0.241936
15 Dec 2017 15:35:42.000,-230350.179777,-315627.355662,-98290.134786,0.785602,-0.530204,-0.241900
15 Dec 2017 15:36:42.000,-230303.041070,-315659.164436,-98304.647727,0.785688,-0.530089,-0.241865
15 Dec 2017 15:37:42.000,-230255.897231,-315690.966298,-98319.158534,0.785773,-0.529973,-0.241829
15 Dec 2017 15:38:42.000,-230208.748262,-315722.761246,-98333.667205,0.785859,-0.529858,-0.241793
15 Dec 2017 15:39:42.000,-230161.594164,-315754.549280,-98348.173740,0.785944,-0.529743,-0.241758
15 Dec 2017 15:40:42.000,-230114.434938,-315786.330400,-98362.678140,0.786030,-0.529628,-0.241722
15 Dec 2017 15:41:42.000,-230067.270585,-315818.104605,-98377.180403,0.786115,-0.529512,-0.241687
15 Dec 2017 15:42:42.000,-230020.101106,-315849.871894,-98391.680530,0.786201,-0.529397,-0.241651
15 Dec 2017 15:43:42.000,-229972.926502,-315881.632266,-98406.178519,0.786286,-0.529282,-0.241615
15 Dec 2017 15:44:42.000,-229925.746774,-315913.385722,-98420.674372,0.786371,-0.529167,-0.241580
15 Dec 2017 15:45:42.000,-229878.561924,-315945.132260,-98435.168087,0.786457,-0.529051,-0.241544
15 Dec 2017 15:46:42.000,-229831.371952,-315976.871880,-98449.659664,0.786542,-0.528936,-0.241508
15 Dec 2017 15:47:42.000,-229784.176861,-316008.604581,-98464.149104,0.786628,-0.528821,-0.241473
15 Dec 2017 15:48:42.000,-229736.976649,-316040.330362,-98478.636405,0.786713,-0.528705,-0.241437
15 Dec 2017 15:49:42.000,-229689.771320,-316072.049223,-98493.121567,0.786798,-0.528590,-0.241402
15 Dec 2017 15:50:42.000,-229642.560874,-316103.761164,-98507.604590,0.786883,-0.528475,-0.241366
15 Dec 2017 15:51:42.000,-229595.345312,-316135.466183,-98522.085475,0.786969,-0.528359,-0.241330
15 Dec 2017 15:52:42.000,-229548.124635,-316167.164281,-98536.564219,0.787054,-0.528244,-0.241295
15 Dec 2017 15:53:42.000,-229500.898845,-316198.855456,-98551.040824,0.787139,-0.528129,-0.241259
15 Dec 2017 15:54:42.000,-229453.667942,-316230.539707,-98565.515289,0.787224,-0.528013,-0.241223
15 Dec 2017 15:55:42.000,-229406.431927,-316262.217035,-98579.987613,0.787309,-0.527898,-0.241188
15 Dec 2017 15:56:42.000,-229359.190802,-316293.887439,-98594.457797,0.787395,-0.527782,-0.241152
15 Dec 2017 15:57:42.000,-229311.944568,-316325.550917,-98608.925840,0.787480,-0.527667,-0.241116
15 Dec 2017 15:58:42.000,-229264.693226,-316357.207470,-98623.391741,0.787565,-0.527551,-0.241081
15 Dec 2017 15:59:42.000,-229217.436777,-316388.857097,-98637.855501,0.787650,-0.527436,-0.241045
15 Dec 2017 16:00:42.000,-229170.175222,-316420.499796,-98652.317119,0.787735,-0.527321,-0.241009
15 Dec 2017 16:01:42.000,-229122.908562,-316452.135568,-98666.776595,0.787820,-0.527205,-0.240973
15 Dec 2017 16:02:42.000,-229075.636799,-316483.764413,-98681.233928,0.787905,-0.527090,-0.240938
15 Dec 2017 16:03:42.000,-229028.359933,-316515.386328,-98695.689119,0.787990,-0.526974,-0.240902
15 Dec 2017 16:04:42.000,-228981.077966,-316547.001314,-98710.142166,0.788075,-0.526859,-0.240866
15 Dec 2017 16:05:42.000,-228933.790898,-316578.609370,-98724.593070,0.788160,-0.526743,-0.240831
15 Dec 2017 16:06:42.000,-228886.498731,-316610.210495,-98739.041831,0.788245,-0.526628,-0.240795
15 Dec 2017 16:07:42.000,-228839.201466,-316641.804690,-98753.488448,0.788330,-0.526512,-0.240759
15 Dec 2017 16:08:42.000,-228791.899104,-316673.391952,-98767.932920,0.788415,-0.526397,-0.240723
15 Dec 2017 16:09:42.000,-228744.591647,-316704.972282,-98782.375248,0.788500,-0.526281,-0.240688
15 Dec 2017 16:10:42.000,-228697.279094,-316736.545679,-98796.815431,0.788585,-0.526166,-0.240652
15 Dec 2017 16:11:42.000,-228649.961448,-316768.112142,-98811.253469,0.788670,-0.526050,-0.240616
15 Dec 2017 16:12:42.000,-228602.638709,-316799.671671,-98825.689362,0.788755,-0.525934,-0.240580
15 Dec 2017 16:13:42.000,-228555.310879,-316831.224265,-98840.123109,0.788840,-0.525819,-0.240545
15 Dec 2017 16:14:42.000,-228507.977959,-316862.769924,-98854.554710,0.788924,-0.525703,-0.240509
15 Dec 2017 16:15:42.000,-228460.639950,-316894.308647,-98868.984165,0.789009,-0.525588,-0.240473
15 Dec 2017 16:16:42.000,-228413.296852,-316925.840432,-98883.411473,0.789094,-0.525472,-0.240437
15 Dec 2017 16:17:42.000,-228365.948668,-316957.365281,-98897.836634,0.789179,-0.525356,-0.240401
15 Dec 2017 16:18:42.000,-228318.595397,-316988.883191,-98912.259648,0.789264,-0.525241,-0.240366
15 Dec 2017 16:19:42.000,-228271.237042,-317020.394163,-98926.680515,0.789348,-0.525125,-0.240330
15 Dec 2017 16:20:42.000,-228223.873604,-317051.898196,-98941.099234,0.789433,-0.525009,-0.240294
15 Dec 2017 16:21:42.000,-228176.505083,-317083.395288,-98955.515805,0.789518,-0.524894,-0.240258
15 Dec 2017 16:22:42.000,-228129.131480,-317114.885441,-98969.930228,0.789602,-0.524778,-0.240222
15 Dec 2017 16:23:42.000,-228081.752798,-317146.368652,-98984.342502,0.789687,-0.524662,-0.240187
15 Dec 2017 16:24:42.000,-228034.369036,-317177.844922,-98998.752627,0.789772,-0.524547,-0.240151
15 Dec 2017 16:25:42.000,-227986.980196,-317209.314249,-99013.160603,0.789856,-0.524431,-0.240115
15 Dec 2017 16:26:42.000,-227939.586279,-317240.776634,-99027.566429,0.789941,-0.524315,-0.240079
15 Dec 2017 16:27:42.000,-227892.187286,-317272.232075,-99041.970106,0.790026,-0.524199,-0.240043
15 Dec 2017 16:28:42.000,-227844.783219,-317303.680572,-99056.371632,0.790110,-0.524084,-0.240008
15 Dec 2017 16:29:42.000,-227797.374078,-317335.122124,-99070.771009,0.790195,-0.523968,-0.239972
15 Dec 2017 16:30:42.000,-227749.959865,-317366.556731,-99085.168234,0.790279,-0.523852,-0.239936
15 Dec 2017 16:31:42.000,-227702.540580,-317397.984392,-99099.563309,0.790364,-0.523736,-0.239900
15 Dec 2017 16:32:42.000,-227655.116225,-317429.405107,-99113.956232,0.790448,-0.523621,-0.239864
15 Dec 2017 16:33:42.000,-227607.686802,-317460.818874,-99128.347004,0.790533,-0.523505,-0.239828
15 Dec 2017 16:34:42.000,-227560.252310,-317492.225694,-99142.735624,0.790617,-0.523389,-0.239792
15 Dec 2017 16:35:42.000,-227512.812751,-317523.625565,-99157.122092,0.790702,-0.523273,-0.239757
15 Dec 2017 16:36:42.000,-227465.368126,-317555.018487,-99171.506407,0.790786,-0.523157,-0.239721
15 Dec 2017 16:37:42.000,-227417.918437,-317586.404459,-99185.888570,0.790870,-0.523042,-0.239685
15 Dec 2017 16:38:42.000,-227370.463684,-317617.783481,-99200.268580,0.790955,-0.522926,-0.239649
15 Dec 2017 16:39:42.000,-227323.003869,-317649.155553,-99214.646436,0.791039,-0.522810,-0.239613
15 Dec 2017 16:40:42.000,-227275.538992,-317680.520673,-99229.022139,0.791123,-0.522694,-0.239577
15 Dec 2017 16:41:42.000,-227228.069056,-317711.878841,-99243.395688,0.791208,-0.522578,-0.239541
15 Dec 2017 16:42:42.000,-227180.594060,-317743.230056,-99257.767083,0.791292,-0.522462,-0.239505
15 Dec 2017 16:43:42.000,-227133.114006,-317774.574318,-99272.136323,0.791376,-0.522346,-0.239469
15 Dec 2017 16:44:42.000,-227085.628896,-317805.911626,-99286.503409,0.791461,-0.522231,-0.239433
15 Dec 2017 16:45:42.000,-227038.138729,-317837.241979,-99300.868339,0.791545,-0.522115,-0.239398
15 Dec 2017 16:46:42.000,-226990.643509,-317868.565378,-99315.231115,0.791629,-0.521999,-0.239362
15 Dec 2017 16:47:42.000,-226943.143234,-317899.881820,-99329.591734,0.791713,-0.521883,-0.239326
15 Dec 2017 16:48:42.000,-226895.637908,-317931.191307,-99343.950198,0.791798,-0.521767,-0.239290
15 Dec 2017 16:49:42.000,-226848.127530,-317962.493836,-99358.306505,0.791882,-0.521651,-0.239254
15 Dec 2017 16:50:42.000,-226800.612101,-317993.789408,-99372.660656,0.791966,-0.521535,-0.239218
15 Dec 2017 16:51:42.000,-226753.091624,-318025.078022,-99387.012651,0.792050,-0.521419,-0.239182
15 Dec 2017 16:52:42.000,-226705.566099,-318056.359677,-99401.362488,0.792134,-0.521303,-0.239146
15 Dec 2017 16:53:42.000,-226658.035527,-318087.634372,-99415.710168,0.792218,-0.521187,-0.239110
15 Dec 2017 16:54:42.000,-226610.499910,-318118.902108,-99430.055690,0.792302,-0.521071,-0.239074
15 Dec 2017 16:55:42.000,-226562.959248,-318150.162882,-99444.399054,0.792386,-0.520955,-0.239038
15 Dec 2017 16:56:42.000,-226515.413542,-318181.416696,-99458.740260,0.792470,-0.520839,-0.239002
15 Dec 2017 16:57:42.000,-226467.862795,-318212.663548,-99473.079307,0.792554,-0.520723,-0.238966
15 Dec 2017 16:58:42.000,-226420.307006,-318243.903437,-99487.416196,0.792638,-0.520607,-0.238930
15 Dec 2017 16:59:42.000,-226372.746177,-318275.136364,-99501.750925,0.792722,-0.520491,-0.238894
15 Dec 2017 17:00:42.000,-226325.180309,-318306.362327,-99516.083495,0.792806,-0.520375,-0.238858
15 Dec 2017 17:01:42.000,-226277.609403,-318337.581325,-99530.413905,0.792890,-0.520259,-0.238822
15 Dec 2017 17:02:42.000,-226230.033460,-318368.793359,-99544.742156,0.792974,-0.520143,-0.238786
15 Dec 2017 17:03:42.000,-226182.452482,-318399.998427,-99559.068246,0.793058,-0.520026,-0.238750
15 Dec 2017 17:04:42.000,-226134.866469,-318431.196529,-99573.392175,0.793142,-0.519910,-0.238714
15 Dec 2017 17:05:42.000,-226087.275423,-318462.387664,-99587.713944,0.793226,-0.519794,-0.238678
15 Dec 2017 17:06:42.000,-226039.679345,-318493.571832,-99602.033551,0.793310,-0.519678,-0.238642
15 Dec 2017 17:07:42.000,-225992.078235,-318524.749033,-99616.350997,0.793394,-0.519562,-0.238606
15 Dec 2017 17:08:42.000,-225944.472095,-318555.919264,-99630.666282,0.793478,-0.519446,-0.238570
15 Dec 2017 17:09:42.000,-225896.860927,-318587.082527,-99644.979404,0.793561,-0.519330,-0.238534
15 Dec 2017 17:10:42.000,-225849.244731,-318618.238820,-99659.290364,0.793645,-0.519213,-0.238498
15 Dec 2017 17:11:42.000,-225801.623508,-318649.388142,-99673.599161,0.793729,-0.519097,-0.238462
15 Dec 2017 17:12:42.000,-225753.997259,-318680.530494,-99687.905796,0.793813,-0.518981,-0.238426
15 Dec 2017 17:13:42.000,-225706.365986,-318711.665874,-99702.210267,0.793896,-0.518865,-0.238390
15 Dec 2017 17:14:42.000,-225658.729690,-318742.794282,-99716.512575,0.793980,-0.518749,-0.238354
15 Dec 2017 17:15:42.000,-225611.088372,-318773.915717,-99730.812719,0.794064,-0.518632,-0.238318
15 Dec 2017 17:16:42.000,-225563.442032,-318805.030179,-99745.110699,0.794147,-0.518516,-0.238282
15 Dec 2017 17:17:42.000,-225515.790673,-318836.137666,-99759.406514,0.794231,-0.518400,-0.238246
15 Dec 2017 17:18:42.000,-225468.134294,-318867.238180,-99773.700165,0.794315,-0.518284,-0.238209
15 Dec 2017 17:19:42.000,-225420.472898,-318898.331718,-99787.991651,0.794398,-0.518168,-0.238173
15 Dec 2017 17:20:42.000,-225372.806486,-318929.418280,-99802.280972,0.794482,-0.518051,-0.238137
15 Dec 2017 17:21:42.000,-225325.135057,-318960.497866,-99816.568127,0.794566,-0.517935,-0.238101
15 Dec 2017 17:22:42.000,-225277.458615,-318991.570475,-99830.853117,0.794649,-0.517819,-0.238065
15 Dec 2017 17:23:42.000,-225229.777159,-319022.636106,-99845.135940,0.794733,-0.517702,-0.238029
15 Dec 2017 17:24:42.000,-225182.090691,-319053.694759,-99859.416597,0.794816,-0.517586,-0.237993
15 Dec 2017 17:25:42.000,-225134.399212,-319084.746433,-99873.695088,0.794900,-0.517470,-0.237957
15 Dec 2017 17:26:42.000,-225086.702724,-319115.791128,-99887.971411,0.794983,-0.517353,-0.237921
15 Dec 2017 17:27:42.000,-225039.001226,-319146.828843,-99902.245567,0.795067,-0.517237,-0.237885
15 Dec 2017 17:28:42.000,-224991.294721,-319177.859577,-99916.517556,0.795150,-0.517121,-0.237848
15 Dec 2017 17:29:42.000,-224943.583209,-319208.883330,-99930.787377,0.795234,-0.517004,-0.237812
15 Dec 2017 17:30:42.000,-224895.866692,-319239.900101,-99945.055029,0.795317,-0.516888,-0.237776
15 Dec 2017 17:31:42.000,-224848.145170,-319270.909890,-99959.320514,0.795400,-0.516772,-0.237740
15 Dec 2017 17:32:42.000,-224800.418646,-319301.912696,-99973.583829,0.795484,-0.516655,-0.237704
15 Dec 2017 17:33:42.000,-224752.687119,-319332.908518,-99987.844976,0.795567,-0.516539,-0.237668
15 Dec 2017 17:34:42.000,-224704.950591,-319363.897356,-100002.103953,0.795650,-0.516422,-0.237632
15 Dec 2017 17:35:42.000,-224657.209064,-319394.879208,-100016.360761,0.795734,-0.516306,-0.237595
15 Dec 2017 17:36:42.000,-224609.462538,-319425.854076,-100030.615399,0.795817,-0.516190,-0.237559
15 Dec 2017 17:37:42.000,-224561.711014,-319456.821957,-100044.867867,0.795900,-0.516073,-0.237523
15 Dec 2017 17:38:42.000,-224513.954494,-319487.782852,-100059.118164,0.795984,-0.515957,-0.237487
15 Dec 2017 17:39:42.000,-224466.192978,-319518.736760,-100073.366291,0.796067,-0.515840,-0.237451
15 Dec 2017 17:40:42.000,-224418.426469,-319549.683679,-100087.612246,0.796150,-0.515724,-0.237415
15 Dec 2017 17:41:42.000,-224370.654966,-319580.623611,-100101.856031,0.796233,-0.515607,-0.237378
15 Dec 2017 17:42:42.000,-224322.878471,-319611.556553,-100116.097643,0.796317,-0.515491,-0.237342
15 Dec 2017 17:43:42.000,-224275.096986,-319642.482505,-100130.337084,0.796400,-0.515374,-0.237306
15 Dec 2017 17:44:42.000,-224227.310510,-319673.401468,-100144.574353,0.796483,-0.515258,-0.237270
15 Dec 2017 17:45:42.000,-224179.519046,-319704.313439,-100158.809449,0.796566,-0.515141,-0.237233
15 Dec 2017 17:46:42.000,-224131.722595,-319735.218419,-100173.042373,0.796649,-0.515025,-0.237197
15 Dec 2017 17:47:42.000,-224083.921157,-319766.116407,-100187.273123,0.796732,-0.514908,-0.237161
15 Dec 2017 17:48:42.000,-224036.114734,-319797.007402,-100201.501700,0.796815,-0.514792,-0.237125
15 Dec 2017 17:49:42.000,-223988.303327,-319827.891404,-100215.728104,0.796898,-0.514675,-0.237089
15 Dec 2017 17:50:42.000,-223940.486936,-319858.768411,-100229.952334,0.796981,-0.514559,-0.237052
15 Dec 2017 17:51:42.000,-223892.665564,-319889.638425,-100244.174389,0.797064,-0.514442,-0.237016
15 Dec 2017 17:52:42.000,-223844.839211,-319920.501443,-100258.394270,0.797147,-0.514325,-0.236980
15 Dec 2017 17:53:42.000,-223797.007879,-319951.357466,-100272.611976,0.797230,-0.514209,-0.236944
15 Dec 2017 17:54:42.000,-223749.171568,-319982.206493,-100286.827508,0.797313,-0.514092,-0.236907
15 Dec 2017 17:55:42.000,-223701.330279,-320013.048522,-100301.040864,0.797396,-0.513976,-0.236871
15 Dec 2017 17:56:42.000,-223653.484015,-320043.883554,-100315.252044,0.797479,-0.513859,-0.236835
15 Dec 2017 17:57:42.000,-223605.632775,-320074.711588,-100329.461048,0.797562,-0.513742,-0.236799
15 Dec 2017 17:58:42.000,-223557.776561,-320105.532624,-100343.667876,0.797645,-0.513626,-0.236762
15 Dec 2017 17:59:42.000,-223509.915374,-320136.346660,-100357.872528,0.797728,-0.513509,-0.236726
15 Dec 2017 18:00:42.000,-223462.049215,-320167.153696,-100372.075003,0.797811,-0.513392,-0.236690
15 Dec 2017 18:01:42.000,-223414.178086,-320197.953732,-100386.275301,0.797894,-0.513276,-0.236653
15 Dec 2017 18:02:42.000,-223366.301987,-320228.746766,-100400.473421,0.797976,-0.513159,-0.236617
15 Dec 2017 18:03:42.000,-223318.420920,-320259.532799,-100414.669364,0.798059,-0.513042,-0.236581
15 Dec 2017 18:04:42.000,-223270.534885,-320290.311830,-100428.863129,0.798142,-0.512925,-0.236545
15 Dec 2017 18:05:42.000,-223222.643885,-320321.083858,-100443.054716,0.798225,-0.512809,-0.236508
15 Dec 2017 18:06:42.000,-223174.747919,-320351.848882,-100457.244124,0.798307,-0.512692,-0.236472
15 Dec 2017 18:07:42.000,-223126.846989,-320382.606903,-100471.431353,0.798390,-0.512575,-0.236436
15 Dec 2017 18:08:42.000,-223078.941096,-320413.357918,-100485.616403,0.798473,-0.512459,-0.236399
15 Dec 2017 18:09:42.000,-223031.030242,-320444.101929,-100499.799274,0.798556,-0.512342,-0.236363
15 Dec 2017 18:10:42.000,-222983.114427,-320474.838933,-100513.979966,0.798638,-0.512225,-0.236327
15 Dec 2017 18:11:42.000,-222935.193653,-320505.568931,-100528.158477,0.798721,-0.512108,-0.236290
15 Dec 2017 18:12:42.000,-222887.267921,-320536.291922,-100542.334808,0.798804,-0.511991,-0.236254
15 Dec 2017 18:13:42.000,-222839.337231,-320567.007906,-100556.508959,0.798886,-0.511875,-0.236218
15 Dec 2017 18:14:42.000,-222791.401585,-320597.716881,-100570.680929,0.798969,-0.511758,-0.236181
15 Dec 2017 18:15:42.000,-222743.460984,-320628.418847,-100584.850717,0.799051,-0.511641,-0.236145
15 Dec 2017 18:16:42.000,-222695.515429,-320659.113804,-100599.018325,0.799134,-0.511524,-0.236109
15 Dec 2017 18:17:42.000,-222647.564922,-320689.801750,-100613.183750,0.799216,-0.511407,-0.236072
15 Dec 2017 18:18:42.000,-222599.609463,-320720.482687,-100627.346994,0.799299,-0.511291,-0.236036
15 Dec 2017 18:19:42.000,-222551.649053,-320751.156611,-100641.508056,0.799381,-0.511174,-0.236000
15 Dec 2017 18:20:42.000,-222503.683695,-320781.823525,-100655.666934,0.799464,-0.511057,-0.235963
15 Dec 2017 18:21:42.000,-222455.713388,-320812.483425,-100669.823631,0.799546,-0.510940,-0.235927
15 Dec 2017 18:22:42.000,-222407.738134,-320843.136313,-100683.978144,0.799629,-0.510823,-0.235890
15 Dec 2017 18:23:42.000,-222359.757934,-320873.782187,-100698.130473,0.799711,-0.510706,-0.235854
15 Dec 2017 18:24:42.000,-222311.772789,-320904.421046,-100712.280619,0.799794,-0.510589,-0.235818
15 Dec 2017 18:25:42.000,-222263.782700,-320935.052891,-100726.428581,0.799876,-0.510472,-0.235781
15 Dec 2017 18:26:42.000,-222215.787669,-320965.677721,-100740.574359,0.799958,-0.510355,-0.235745
15 Dec 2017 18:27:42.000,-222167.787696,-320996.295535,-100754.717952,0.800041,-0.510238,-0.235708
15 Dec 2017 18:28:42.000,-222119.782783,-321026.906331,-100768.859361,0.800123,-0.510121,-0.235672
15 Dec 2017 18:29:42.000,-222071.772931,-321057.510111,-100782.998584,0.800205,-0.510005,-0.235636
15 Dec 2017 18:30:42.000,-222023.758140,-321088.106873,-100797.135622,0.800288,-0.509888,-0.235599
15 Dec 2017 18:31:42.000,-221975.738413,-321118.696617,-100811.270474,0.800370,-0.509771,-0.235563
15 Dec 2017 18:32:42.000,-221927.713750,-321149.279341,-100825.403140,0.800452,-0.509654,-0.235526
15 Dec 2017 18:33:42.000,-221879.684152,-321179.855046,-100839.533620,0.800534,-0.509537,-0.235490
15 Dec 2017 18:34:42.000,-221831.649620,-321210.423731,-100853.661914,0.800617,-0.509420,-0.235453
15 Dec 2017 18:35:42.000,-221783.610156,-321240.985395,-100867.788020,0.800699,-0.509303,-0.235417
15 Dec 2017 18:36:42.000,-221735.565761,-321271.540038,-100881.911940,0.800781,-0.509186,-0.235380
15 Dec 2017 18:37:42.000,-221687.516435,-321302.087659,-100896.033672,0.800863,-0.509068,-0.235344
15 Dec 2017 18:38:42.000,-221639.462180,-321332.628257,-100910.153217,0.800945,-0.508951,-0.235308
15 Dec 2017 18:39:42.000,-221591.402998,-321363.161832,-100924.270573,0.801027,-0.508834,-0.235271
15 Dec 2017 18:40:42.000,-221543.338888,-321393.688384,-100938.385741,0.801110,-0.508717,-0.235235
15 Dec 2017 18:41:42.000,-221495.269853,-321424.207911,-100952.498721,0.801192,-0.508600,-0.235198
15 Dec 2017 18:42:42.000,-221447.195893,-321454.720413,-100966.609512,0.801274,-0.508483,-0.235162
15 Dec 2017 18:43:42.000,-221399.117009,-321485.225890,-100980.718113,0.801356,-0.508366,-0.235125
15 Dec 2017 18:44:42.000,-221351.033203,-321515.724340,-100994.824526,0.801438,-0.508249,-0.235089
15 Dec 2017 18:45:42.000,-221302.944476,-321546.215764,-101008.928748,0.801520,-0.508132,-0.235052
15 Dec 2017 18:46:42.000,-221254.850829,-321576.700161,-101023.030781,0.801602,-0.508015,-0.235016
15 Dec 2017 18:47:42.000,-221206.752263,-321607.177529,-101037.130623,0.801684,-0.507898,-0.234979
15 Dec 2017 18:48:42.000,-221158.648779,-321637.647870,-101051.228275,0.801766,-0.507780,-0.234943
15 Dec 2017 18:49:42.000,-221110.540378,-321668.111181,-101065.323736,0.801848,-0.507663,-0.234906
15 Dec 2017 18:50:42.000,-221062.427062,-321698.567462,-101079.417006,0.801930,-0.507546,-0.234870
15 Dec 2017 18:51:42.000,-221014.308831,-321729.016714,-101093.508085,0.802011,-0.507429,-0.234833
15 Dec 2017 18:52:42.000,-220966.185687,-321759.458934,-101107.596972,0.802093,-0.507312,-0.234797
15 Dec 2017 18:53:42.000,-220918.057631,-321789.894123,-101121.683666,0.802175,-0.507195,-0.234760
15 Dec 2017 18:54:42.000,-220869.924663,-321820.322280,-101135.768169,0.802257,-0.507077,-0.234723
15 Dec 2017 18:55:42.000,-220821.786786,-321850.743404,-101149.850479,0.802339,-0.506960,-0.234687
15 Dec 2017 18:56:42.000,-220773.643999,-321881.157496,-101163.930596,0.802421,-0.506843,-0.234650
15 Dec 2017 18:57:42.000,-220725.496305,-321911.564553,-101178.008520,0.802502,-0.506726,-0.234614
15 Dec 2017 18:58:42.000,-220677.343705,-321941.964576,-101192.084251,0.802584,-0.506608,-0.234577
15 Dec 2017 18:59:42.000,-220629.186199,-321972.357564,-101206.157788,0.802666,-0.506491,-0.234541
15 Dec 2017 19:00:42.000,-220581.023788,-322002.743517,-101220.229131,0.802748,-0.506374,-0.234504
15 Dec 2017 19:01:42.000,-220532.856474,-322033.122433,-101234.298280,0.802829,-0.506257,-0.234468
15 Dec 2017 19:02:42.000,-220484.684259,-322063.494312,-101248.365234,0.802911,-0.506139,-0.234431
15 Dec 2017 19:03:42.000,-220436.507142,-322093.859155,-101262.429994,0.802993,-0.506022,-0.234394
15 Dec 2017 19:04:42.000,-220388.325125,-322124.216959,-101276.492558,0.803074,-0.505905,-0.234358
15 Dec 2017 19:05:42.000,-220340.138210,-322154.567725,-101290.552927,0.803156,-0.505787,-0.234321
15 Dec 2017 19:06:42.000,-220291.946397,-322184.911452,-101304.611100,0.803238,-0.505670,-0.234285
15 Dec 2017 19:07:42.000,-220243.749687,-322215.248139,-101318.667078,0.803319,-0.505553,-0.234248
15 Dec 2017 19:08:42.000,-220195.548083,-322245.577785,-101332.720859,0.803401,-0.505435,-0.234211
